row_id,x,y,accuracy,time,place_id
6069,1.5138,6.8815,25,574220,2014222701
6070,7.0849,1.9258,67,413930,8788091972
6071,0.6686,3.5274,46,522812,7679506017
6072,7.0528,2.3770,75,290861,5067225640
6073,2.4605,9.9226,79,106108,5578879337
6074,4.3012,7.7685,61,509475,2452223908
6075,7.9628,3.6773,196,65193,3774810158
6076,8.3374,5.6013,64,776531,7101199067
6077,2.2980,7.7708,29,691144,5905679742
6078,9.4734,3.5254,54,175146,9601080295
6079,6.7378,0.5412,5,133471,7281555336
6080,8.8816,8.3958,5,63039,2433436720
6081,3.5596,0.1668,66,213998,8223986715
6082,4.5472,5.6398,8,409343,9462362419
6083,8.9754,3.7997,21,471848,2230850766
6084,8.1676,1.9255,138,784997,2002150068
6085,8.7728,5.0249,14,174968,1240433223
6086,3.3308,8.3624,7,68953,8101553361
6087,8.4317,1.2783,70,475386,2237205896
6088,5.2399,2.8763,129,230509,8586273922
6089,4.5759,0.1574,68,116093,9364917322
6090,1.1140,2.6262,11,145507,4000153867
6091,6.5184,9.4676,292,108326,6897653258
6092,0.9692,5.5625,62,406956,1884612695
6093,9.8976,4.0007,60,62281,2378611670
6094,7.1207,9.3667,72,594341,5833346030
6095,9.8875,6.1100,348,516755,9661352831
6096,4.7642,1.5610,70,757299,9459401952
6097,9.9009,3.3358,16,98252,7440662793
6098,8.6427,4.5783,8,199446,9022041491
6099,0.8528,8.8919,161,192140,1461981357
6100,7.9727,6.4349,1,226767,5938720189
6101,4.5420,4.2827,38,694647,3745109286
6102,1.3223,0.4784,74,85251,1336399671
6103,7.4324,7.8668,14,115027,2663251865
6104,1.4412,8.3889,24,601072,9510666532
6105,6.0445,0.6228,539,501833,9801370207
6106,9.1569,1.1408,63,91817,9112219782
6107,6.8409,3.5124,59,749517,7753122147
6108,4.9205,5.3135,71,774025,1992738090
6109,6.0132,9.8050,115,553777,8049917728
6110,1.8218,9.2185,74,480634,7677098589
6111,8.1692,4.9244,63,399963,7325372043
6112,7.5945,5.6754,60,177013,3810409584
6113,5.5698,3.5700,17,747720,9525825480
6114,0.6849,6.2551,93,729067,3894834079
6115,1.9132,9.3204,46,594010,9802750877
6116,8.6908,0.4059,45,502477,9646699566
6117,7.9157,2.9604,16,610270,8854366652
6118,0.5132,1.4970,61,359137,1949369854
6119,2.1352,0.0085,67,591406,8412887662
6120,8.2120,6.3057,68,121300,3135917597
6121,4.4115,3.4294,8,26151,4402855615
6122,7.3964,3.1583,67,576427,5656788427
6123,8.6517,5.1776,72,373435,7680629594
6124,1.8185,4.6025,8,333640,6708411039
6125,6.8882,7.9674,71,673169,4809601058
6126,2.9968,8.2552,61,355890,6341023325
6127,7.9349,1.7776,21,580077,5947266052
6128,8.3622,7.3093,55,752814,4151095685
6129,2.8527,3.9346,3,361988,1186840848
6130,2.7699,5.1161,67,495334,2551582175
6131,0.3831,6.0337,33,700148,7463762920
6132,0.3617,0.9468,50,302538,8950602129
6133,5.9658,6.6213,54,176248,1461772480
6134,7.6534,5.9037,165,635368,8366232060
6135,1.0465,9.3536,135,681157,6240940373
6136,4.5193,7.9059,22,369247,6333801857
6137,0.1595,2.4969,12,615216,2700174925
6138,8.7352,5.9277,204,480851,3828331753
6139,2.4516,3.3275,18,68394,3563695615
6140,5.2357,2.0332,70,639742,1218655091
6141,7.1153,7.5663,19,185987,6713515964
6142,4.5807,8.9948,66,762501,4153535596
6143,8.3908,6.5740,66,171629,6667484037
6144,6.4562,3.5658,5,256184,3878762942
6145,6.1555,8.6442,29,713914,9121499970
6146,2.5883,1.1623,56,205815,2284522844
6147,7.9890,8.8230,6,77939,6066593692
6148,2.1802,4.9206,22,565732,5537902290
6149,7.2826,0.6932,148,230455,4284004704
6150,9.8384,0.4336,71,765163,6869594886
6151,6.7404,1.2444,71,513474,3922249961
6152,4.9873,9.3412,64,519129,2607224674
6153,9.4513,2.9625,67,98660,4498566785
6154,9.1843,1.2820,69,716355,6466667382
6155,7.3034,7.2295,67,693190,4067752256
6156,2.2302,4.0215,23,482370,2098733965
6157,7.2799,7.9452,56,193573,4030055235
6158,8.7019,9.3641,63,446098,3573437913
6159,0.2199,6.8402,93,712910,2038899178
6160,9.0553,5.1590,15,659064,2684326237
6161,6.9270,1.1039,10,577137,4520173184
6162,7.2689,8.3636,53,681234,2942463746
6163,6.5517,6.5152,173,48238,3841519710
6164,3.2529,8.6469,66,32717,4300142101
6165,6.7510,2.1179,84,590256,6249601538
6166,0.3691,9.3303,66,655689,7054948262
6167,5.6305,8.0484,63,161699,5238500051
6168,7.3866,1.6590,514,361758,4573703609
6169,1.4826,2.3731,24,616103,6492221068
6170,0.6764,3.5649,840,751880,6430200085
6171,2.3806,6.0611,15,28310,8072031687
6172,3.1999,5.9001,2,486491,9236503052
6173,1.7382,4.3017,6,114604,7437385013
6174,9.3277,1.3981,63,459569,2595452835
6175,1.1705,9.5529,69,485663,6376215910
6176,3.3453,1.5841,60,309127,8254097327
6177,3.0958,5.9234,168,95985,5855478210
6178,4.0750,7.9147,68,776749,2473455962
6179,9.2264,1.0519,5,184761,1994786076
6180,9.6949,3.2509,165,73814,5678184454
6181,2.4897,8.6073,73,408924,5968787090
6182,4.2175,9.1506,759,657876,5518486135
6183,7.2040,9.2607,156,781293,4022344252
6184,4.7150,9.4569,66,126894,4889961138
6185,7.9433,3.1665,160,393112,9185467158
6186,5.5684,5.6595,66,548291,6201281233
6187,5.9933,2.7714,176,423642,8984492871
6188,8.4628,5.2849,3,28023,5327705220
6189,7.7233,4.5183,16,161640,9730883064
6190,2.6732,2.9956,57,218235,5002902682
6191,7.5629,5.8598,153,326972,2805026104
6192,5.5795,5.7891,67,311774,8202183657
6193,5.9246,8.5941,11,400723,7288238097
6194,9.2226,0.1142,79,651695,9005585499
6195,1.3448,9.0401,70,328304,2944106051
6196,7.4962,6.1994,72,584529,6093870635
6197,6.0679,2.5864,53,385965,8675278624
6198,9.5380,5.4284,22,12467,4712463429
6199,7.7780,0.0657,72,517733,2506278259
6200,9.0379,1.4137,68,178523,6158921466
6201,7.2446,4.7874,59,333498,9975071447
6202,1.5246,0.2567,30,701715,7229679125
6203,7.5725,2.4927,822,726340,3232140671
6204,3.1718,4.4942,164,358638,5337012753
6205,4.8811,5.6880,58,240181,3472236151
6206,0.6460,0.7345,158,529025,6635157126
6207,3.3846,5.2959,47,665808,2444285059
6208,0.3088,6.2641,55,686088,6318874027
6209,8.5673,0.4201,64,557289,3063243640
6210,5.8650,1.8651,59,575742,4751717950
6211,0.7912,1.9329,59,187049,8762974582
6212,3.1182,3.6004,50,336006,6729409569
6213,2.8081,5.7369,66,344437,1446473831
6214,1.2614,4.7530,57,475697,6791662127
6215,4.5646,6.4087,7,191581,5536529161
6216,7.1009,3.5496,157,344463,3053102665
6217,2.5253,1.0391,64,710288,7547051259
6218,6.7909,4.3549,66,91517,1864988318
6219,8.3188,2.5838,64,166592,8579240689
6220,9.9312,3.7092,86,572020,9664060624
6221,2.8451,6.2275,176,519654,1080340407
6222,6.2745,3.6480,64,53677,1418927963
6223,6.4986,1.4346,116,615177,1237230170
6224,0.3605,5.0132,154,742362,4350397935
6225,7.7036,5.5244,11,782354,9628800624
6226,9.9391,1.9919,65,428486,8067221203
6227,3.4467,2.2866,9,79058,7247882702
6228,2.3883,9.7725,55,91600,5759600208
6229,0.2100,0.9885,67,375913,7332689429
6230,0.9315,2.3423,184,121368,7785289190
6231,2.3798,6.7064,64,193352,6804397584
6232,2.1773,3.0673,50,692519,4155764127
6233,0.3156,3.9661,56,758562,3750357010
6234,1.1449,2.5003,34,316377,3741484405
6235,5.6498,6.7764,114,528246,7744427468
6236,7.2431,2.2798,65,98223,5621657871
6237,7.4522,8.5446,56,485932,2251477933
6238,8.2539,3.8711,67,143334,9553366350
6239,5.1719,1.7128,66,708765,6931143864
6240,3.9596,6.9093,67,65603,6585228318
6241,8.9073,8.7149,174,712733,6190851413
6242,9.5342,2.4087,67,11634,9624060879
6243,2.3873,8.3708,56,511753,1973850964
6244,1.5461,0.4081,15,170998,2022164786
6245,1.0204,1.0027,20,165876,2013736336
6246,3.8059,1.3020,191,373317,3297214938
6247,8.1073,7.2871,68,93031,6874719636
6248,6.6715,6.6533,75,4552,9492209399
6249,2.8503,9.8589,67,285010,5993953015
6250,3.9578,1.3470,58,516847,1907932368
6251,2.4741,4.1298,62,63075,6180238650
6252,0.2015,6.4965,65,252114,9033252979
6253,5.0689,9.5510,61,588477,3757107362
6254,6.6330,1.0422,17,711641,2484442098
6255,2.6916,6.8714,80,352889,8534362335
6256,5.8387,7.3781,78,675386,6747614551
6257,1.1461,4.2272,75,612760,4046113273
6258,7.5050,5.0005,51,71750,1185602406
6259,3.0297,9.0892,67,673072,2722069371
6260,0.7817,2.0058,19,625770,6026322432
6261,4.0011,2.6926,69,638527,2930425542
6262,3.3054,4.1360,44,563431,6432886574
6263,8.7285,4.2125,8,386831,2848190131
6264,8.1612,2.4617,64,643182,5609490044
6265,6.5266,6.2990,9,463653,2149319907
6266,7.0621,0.3091,58,573075,3593648374
6267,9.0214,9.8144,69,569153,3539613361
6268,0.1277,7.5798,401,389201,2144776726
6269,0.6291,9.7862,55,588978,9691270813
6270,7.7142,6.7150,10,225552,2017554443
6271,8.0179,6.3271,55,269998,3696734103
6272,2.1849,0.3470,14,184392,3828336720
6273,8.2209,6.9736,59,524266,1268186828
6274,1.7674,8.4316,68,654381,9453162798
6275,4.1710,7.8902,63,495329,2698210631
6276,0.1699,9.1092,65,233248,3851742424
6277,0.8298,4.3851,10,635884,5629454468
6278,8.4419,0.5696,57,770746,4861707051
6279,7.2704,2.3909,64,55212,9556827234
6280,5.1764,3.4716,5,171124,4418603769
6281,6.2230,3.3870,52,99794,8793876883
6282,5.7985,1.0625,353,233295,6022892954
6283,9.7787,2.3975,70,578063,1382351798
6284,0.7868,2.2591,69,549245,9679213182
6285,0.7450,1.3180,51,147126,5909711863
6286,8.3472,2.3864,60,749964,9932777672
6287,3.8668,7.9777,10,52267,8855445054
6288,5.4336,1.2955,5,275232,4023832638
6289,9.6910,9.6371,50,708522,6919202788
6290,7.8698,0.1962,9,446926,4505698238
6291,4.7820,3.9464,54,381015,8949927034
6292,0.1724,2.3750,74,519653,7655724787
6293,6.8450,4.5189,188,470213,3033421959
6294,8.6925,1.9578,178,725305,5018017485
6295,5.2874,7.9474,7,77484,3012290098
6296,8.3548,3.0492,61,517112,2216997673
6297,3.7427,8.9249,57,661613,7979826730
6298,3.6559,3.9174,404,610496,9467312666
6299,9.4925,1.6748,60,138952,8420050520
6300,7.8684,4.7636,155,785079,1684124924
6301,6.3057,5.1504,35,736315,9287144639
6302,8.9977,2.2479,22,768994,4723144554
6303,8.3724,6.3551,16,170930,4494728193
6304,1.0377,1.7156,43,513386,8620168929
6305,4.8552,2.1842,65,102140,5846919762
6306,5.6698,6.7174,36,712519,6306517502
6307,5.4085,3.4526,51,405780,8857103885
6308,7.4350,0.2294,62,139353,6340484820
6309,1.7206,3.2031,8,214807,8432137553
6310,0.3178,5.8076,67,275876,5929861994
6311,8.8967,4.2839,42,88082,7895838944
6312,6.8268,5.9951,154,328326,8630841353
6313,9.3244,1.8629,3,8375,5348091348
6314,8.9646,6.8540,12,218376,4723058555
6315,5.5298,7.3870,62,37832,5838044762
6316,9.1839,3.3630,62,378680,1182085016
6317,6.9932,8.8281,24,757844,1837211285
6318,4.0211,5.4207,174,203890,3742753753
6319,4.8804,7.3360,162,738118,6693137596
6320,3.6414,0.1622,64,325500,8103208220
6321,7.5663,6.6521,70,548595,1102938931
6322,5.4897,2.4196,63,466720,6870733067
6323,4.5307,1.3266,68,418357,1768088162
6324,2.0146,7.7523,74,191176,9461851698
6325,9.3267,6.0923,305,468266,7019668261
6326,3.6162,0.3660,63,240123,6229712208
6327,1.8226,2.8212,67,106706,4348945532
6328,0.0670,3.3885,68,745625,6193992264
6329,6.1053,8.8276,63,378730,1221999512
6330,7.1125,4.2093,74,459548,9639023916
6331,4.2689,4.6596,61,769270,4871044036
6332,9.2690,9.6826,70,783513,3698286632
6333,6.6634,9.6994,65,468195,7574335189
6334,0.7251,9.9139,46,411367,9792851812
6335,8.9363,0.5616,75,155482,9157230123
6336,8.4098,7.9529,48,201851,1937111189
6337,6.4694,2.9577,67,387527,9094603738
6338,6.2651,6.8936,61,553915,3535224684
6339,5.5701,6.2332,65,354903,1015995743
6340,5.2138,7.1681,67,740709,2662952339
6341,9.1339,1.2633,63,48266,6656508365
6342,3.7923,0.1077,22,5313,1306893109
6343,5.6999,2.8458,71,39163,8397125307
6344,3.2877,9.3033,295,689361,6346073891
6345,9.8194,8.4082,48,72918,7311335647
6346,4.9440,6.7541,74,155676,9278949021
6347,6.1059,4.1750,64,677371,1488418488
6348,3.1714,2.2768,74,692932,3407379180
6349,6.5462,5.1296,5,9947,8077038240
6350,1.0844,2.7436,65,36816,5963693798
6351,3.3348,0.3640,29,374119,9205434822
6352,0.6495,3.1766,72,462972,2054528441
6353,1.3311,4.5301,59,357125,9513349299
6354,0.5443,5.0024,83,613508,6163952607
6355,7.1692,8.3611,160,727379,2942463746
6356,6.1000,5.1437,7,72095,9350101861
6357,4.7102,9.8274,11,291717,2184107628
6358,7.4162,1.8986,64,485793,2884927046
6359,3.7547,0.7694,62,110315,7779969108
6360,1.7739,8.1011,6,313432,9592061599
6361,2.6525,6.7530,77,453574,5729201436
6362,6.7055,6.4340,2,173317,9341803945
6363,7.2199,5.4886,70,516887,5778132796
6364,6.8431,2.3692,60,568156,8166931536
6365,1.5077,3.3177,257,636231,4383127609
6366,2.8703,2.3166,80,501518,8722778096
6367,3.4538,0.1710,3,214545,1539855461
6368,7.7915,5.9761,13,22611,9202174859
6369,3.9291,6.5537,100,239875,4631961173
6370,5.3587,3.3017,17,251871,8378788184
6371,6.9561,0.0604,65,530006,9353318771
6372,8.5766,6.4568,71,145949,8030913343
6373,0.7740,4.9479,20,526664,1388891697
6374,6.1602,2.9946,32,568508,4380171668
6375,2.3653,8.3641,18,443570,5712058861
6376,5.2084,2.9980,91,381269,1163835625
6377,1.7970,2.0972,159,286935,2040095700
6378,7.7541,2.8691,70,650718,4840989553
6379,3.0338,7.5462,20,192620,2642253793
6380,3.0223,9.0593,13,95106,5478087825
6381,3.1077,2.5530,14,705925,2664949063
6382,5.9605,9.6001,69,357607,6971152525
6383,3.4615,9.0147,74,287254,6757291300
6384,9.4279,7.6198,10,97924,5319780337
6385,8.5950,6.5807,36,507941,2287533479
6386,3.1025,1.2851,56,126784,5488311807
6387,6.2822,9.6058,13,338437,7779656793
6388,6.1318,8.9840,75,578160,7475335510
6389,8.4318,3.4407,58,23969,4738992100
6390,4.0947,1.6438,229,629647,4554523444
6391,5.0289,5.0653,4,239774,1639055927
6392,7.5918,7.8077,24,407840,7032316293
6393,9.4308,1.9116,80,609241,7311182684
6394,8.3201,3.3488,1,115946,6234912725
6395,6.1891,9.1449,5,66948,6374546339
6396,0.9587,7.9814,85,623469,8544524943
6397,1.2911,6.1672,70,476734,4522488096
6398,8.5398,9.2586,55,520093,2426276732
6399,7.5734,3.0223,20,127680,8679301437
6400,5.6945,3.6977,36,224464,5310415303
6401,1.3141,9.2456,82,146791,7560532202
6402,0.4867,9.4016,34,653431,3308595479
6403,0.7175,6.5004,65,476355,5923658112
6404,7.8548,4.8659,65,627944,4367918090
6405,2.3171,3.9042,845,152228,2006366124
6406,3.4170,8.0760,65,461288,2209673630
6407,5.3520,0.3573,1,137303,7685587754
6408,8.1460,2.7998,70,22127,5958086401
6409,4.3988,3.3932,29,463426,5951340226
6410,0.8385,0.7861,126,179364,9504749083
6411,1.7729,2.0828,83,351365,6643612173
6412,8.6224,5.0469,50,332331,7399977263
6413,1.4144,4.6571,31,157657,6569494879
6414,4.1776,5.2715,54,450857,5831495752
6415,1.9026,8.9199,69,285919,3666791473
6416,5.8957,3.2854,67,153837,4987991575
6417,7.0088,0.2153,400,216939,2941312785
6418,0.4493,8.6908,10,100628,1395377489
6419,3.0809,4.9287,59,606274,4485398683
6420,1.1933,9.8646,62,167640,9319446053
6421,0.1281,2.1380,60,557128,2162856579
6422,0.5042,1.0305,35,363093,1829239689
6423,7.1637,4.8589,206,72249,7801168544
6424,0.7477,2.2489,56,167897,9375154745
6425,0.6235,1.5654,122,83729,4817918658
6426,6.8817,6.5252,69,539552,3479836656
6427,0.3148,9.2405,66,103149,3297180552
6428,5.4644,2.1078,18,767740,2377705186
6429,2.7468,2.9365,8,247610,5969723405
6430,8.8956,1.6543,60,659477,3007859441
6431,4.2989,6.1841,1,664455,1280475572
6432,7.2695,3.4944,166,691591,2228152389
6433,8.7532,7.3273,11,743758,6623275951
6434,9.7382,0.6221,19,748396,1071747029
6435,2.8467,5.4262,649,595430,1283261270
6436,0.2391,2.1705,200,209560,9569576949
6437,3.9185,2.5528,57,309108,2438895977
6438,8.6973,2.1525,67,291851,8743478277
6439,4.8410,5.6157,62,750123,6758159602
6440,6.4364,6.6044,29,531226,8795078000
6441,3.3363,5.3533,42,447596,1954176245
6442,6.2600,5.6908,24,544403,4078288960
6443,3.0300,1.9380,56,11605,2860399097
6444,8.9045,7.8637,79,393981,5684288383
6445,1.1781,0.6248,65,18822,7764787344
6446,0.7101,3.2138,39,353835,7236377599
6447,2.6122,7.5165,11,276742,9237737330
6448,7.4776,8.6842,180,154715,1319188969
6449,5.4629,6.1903,67,460767,8940760079
6450,0.5918,2.0280,18,511136,3197745311
6451,5.4923,0.1238,12,558153,2657387854
6452,1.5266,8.6715,59,139600,9304401428
6453,3.3612,1.7484,43,498423,9550340369
6454,0.3151,7.0797,170,585809,8176098554
6455,7.2540,6.4373,73,47021,8712148679
6456,8.5393,4.6545,106,350495,3909735441
6457,0.6459,8.6516,90,271550,8648431991
6458,6.4498,7.2763,583,296768,2146003730
6459,3.4830,2.5716,192,609000,5610989116
6460,7.5836,1.8697,77,215859,8320862864
6461,3.8808,0.7043,58,494860,7839474538
6462,6.1147,4.1968,56,210726,9572240510
6463,9.4670,3.4930,17,147662,5499163299
6464,5.0225,7.7248,620,560461,2880917370
6465,1.7033,9.3751,15,117357,8081739985
6466,7.6010,9.9644,178,618019,5215735375
6467,4.4916,2.4831,71,642813,4956708918
6468,0.2311,3.7873,32,605390,7043098280
6469,8.4309,0.5937,64,182217,9263501043
6470,4.4401,5.9788,59,528039,1668405432
6471,2.2487,9.9448,61,651241,2420806575
6472,4.5257,7.4581,142,406675,7100277662
6473,1.3457,9.3682,66,607221,2405234005
6474,4.7849,2.9545,66,554835,3526080944
6475,9.9097,6.9092,87,655098,1240371392
6476,0.0816,6.3692,46,372615,2970717057
6477,2.2643,1.0703,61,521348,7929669489
6478,1.5377,2.2279,60,574508,9202361797
6479,9.1339,4.5458,2,335695,9523776211
6480,9.9539,1.8865,64,735745,9092961373
6481,6.6656,8.3241,66,319099,3284165774
6482,2.8755,8.3855,75,737721,1598263759
6483,1.2088,0.6112,77,210684,5536888156
6484,8.0584,4.2189,62,96559,5093915119
6485,5.4389,2.5044,146,342938,2862837056
6486,9.0506,2.3930,16,172134,7975458898
6487,7.6753,9.4523,168,179688,4133378715
6488,3.2051,1.8171,25,382158,2418554654
6489,0.0570,7.5875,18,377611,3894727885
6490,2.1549,3.3728,490,206794,1782215591
6491,2.1655,6.2707,83,20457,4234539543
6492,0.7153,3.5873,266,770572,8194701626
6493,6.4705,7.0011,27,645328,4602033354
6494,8.8937,8.9179,27,343598,4386056214
6495,0.3071,1.9567,68,506065,6247800113
6496,6.9362,7.1248,34,582580,6647572972
6497,8.5466,0.5979,15,10170,7578380955
6498,6.1664,8.4978,30,770494,5148583778
6499,2.3325,3.4086,51,611516,1043559107
6500,9.5058,7.7779,62,628693,7084444170
6501,2.9707,4.0480,58,493842,2324847259
6502,7.3768,6.7709,38,662212,3844987076
6503,2.6832,7.7913,15,395686,4603434813
6504,1.7969,7.3505,215,288167,6667916293
6505,5.8329,3.7993,59,373669,4043128466
6506,3.7940,2.2922,71,719559,6126168941
6507,9.5196,6.0974,52,123764,6044390527
6508,5.9103,8.5585,72,237523,9115631193
6509,7.3642,4.3025,63,482602,4638808598
6510,9.4931,5.6518,283,721400,6368273664
6511,3.2911,0.9597,17,188559,4318991447
6512,8.6375,5.1474,159,737822,7307369830
6513,9.7063,6.7184,63,771310,9871524751
6514,0.5169,3.0320,11,658295,6896195546
6515,3.9943,2.6193,67,225634,4835423909
6516,7.4093,3.3499,81,488048,7794543983
6517,2.3526,5.5349,79,473654,2973638229
6518,5.0022,0.0505,110,447548,3681962866
6519,6.3853,8.4533,84,469450,7041131898
6520,7.4598,4.3612,10,676638,9228860108
6521,5.2731,3.0593,66,353724,4902379867
6522,3.3520,1.3009,47,748855,8232948182
6523,2.9726,4.5612,67,459801,4244585689
6524,2.5772,5.7298,50,166817,8644093151
6525,3.8722,1.2129,111,557863,3150817768
6526,8.0792,7.0858,67,31449,6362225573
6527,7.1295,1.6033,68,430236,3857100328
6528,8.7592,5.4680,4,741600,9408137555
6529,8.3728,4.8909,14,226787,9725660078
6530,7.1167,1.0525,64,772741,2248968833
6531,1.5030,0.3192,188,205814,8265556630
6532,6.5138,7.5050,59,728853,9785460336
6533,3.3071,2.2972,41,710688,5087905665
6534,0.1977,6.7232,973,769678,1941824359
6535,3.5010,9.8945,71,597512,6314181991
6536,7.0959,8.6323,17,625559,8464111470
6537,9.3712,8.3407,32,487547,8002988172
6538,8.8769,1.3639,5,74254,7398214427
6539,2.8324,1.6709,77,220048,3912862163
6540,6.3718,9.0483,56,195039,8724373773
6541,4.9130,7.9944,176,385603,6776018994
6542,5.2334,9.8866,611,648547,5075897055
6543,6.0186,7.6937,72,269479,9855637664
6544,7.6197,2.6733,229,628794,8544633678
6545,0.0761,0.5434,67,614033,1072379740
6546,4.9456,4.9709,57,590615,7346705550
6547,8.3476,8.2987,41,617097,5692198223
6548,9.5015,0.2347,21,520897,6913315620
6549,7.1738,1.5461,63,752526,1285308189
6550,1.8477,0.9666,18,334614,3266840264
6551,2.7298,6.7779,87,721566,8629391784
6552,0.2416,5.1013,165,546383,9117953751
6553,2.2252,1.4169,167,388126,7278590122
6554,7.8886,1.7492,65,692140,9334403667
6555,5.2068,7.8047,165,551808,5135615999
6556,0.0466,5.6780,171,263772,8982824650
6557,8.6376,1.7795,9,92660,9167146661
6558,3.4873,6.8651,18,774670,3293864205
6559,3.3455,3.2195,51,64204,8842957841
6560,7.0993,6.2322,4,57506,7889860301
6561,4.6735,5.2909,24,8409,1094723460
6562,5.3699,1.8544,20,378448,6163271747
6563,6.0835,3.9605,35,701046,9513547229
6564,0.4669,6.5200,67,570162,7541285733
6565,1.1270,4.1202,60,569257,6977275410
6566,6.4705,1.7329,13,723749,5001058997
6567,2.4517,0.6777,38,483599,9369453049
6568,5.0325,1.3010,63,457201,2820862751
6569,4.0852,7.9012,15,757398,1373873367
6570,9.9279,1.7260,74,254717,3983993968
6571,2.6337,1.8589,155,471770,1498409068
6572,0.8939,9.6845,52,658779,4843330390
6573,4.0967,0.4122,23,529224,5523806264
6574,7.7388,9.1722,10,323546,8107254700
6575,9.9822,6.7514,57,266156,1828260743
6576,3.2696,9.6100,62,60484,7048332983
6577,4.5633,9.5015,420,16966,4792770830
6578,4.5693,9.5951,157,326784,5625270057
6579,1.3598,9.1999,9,539478,3107581595
6580,9.4083,3.6745,10,539334,3384191519
6581,7.4026,5.4522,154,671352,5652757881
6582,4.2320,4.4769,65,710814,4556021941
6583,1.6921,9.2902,116,779741,4883091039
6584,5.7771,5.9852,74,214673,2581697908
6585,1.7384,0.3289,737,134000,2619197272
6586,7.2936,9.0025,72,611000,9876427596
6587,8.3284,2.5877,77,701450,9628129000
6588,0.9103,9.5711,64,669423,9167133977
6589,0.6536,4.2019,12,731191,6272844693
6590,2.3492,2.0025,7,124273,8660608034
6591,0.7899,7.9913,22,763021,7869948696
6592,2.7938,3.0889,71,130907,1472080478
6593,7.8505,4.0393,75,680592,7721706766
6594,8.1051,2.2907,268,215370,3962836686
6595,2.7128,5.3279,45,305596,2385491133
6596,3.7143,8.1454,9,318710,1677355683
6597,7.8880,9.6808,12,94905,7777651048
6598,5.7569,0.3155,4,164355,2301125970
6599,4.8955,7.3619,67,321633,6186276824
6600,8.3630,9.6377,39,739871,1587495828
6601,8.3864,7.7622,11,121914,7431969459
6602,1.4699,0.5757,996,512112,5916314193
6603,3.4269,3.7882,219,402378,7982111459
6604,9.5229,9.6884,12,101404,3290452410
6605,8.9685,3.4451,103,410800,4269528362
6606,3.9885,6.3583,20,357206,4329612943
6607,7.5100,3.5868,75,382420,3753310942
6608,6.7249,3.0577,70,696647,7001299677
6609,9.8235,0.8415,169,441592,8085070675
6610,2.0633,2.0818,32,635596,1247398579
6611,7.9583,7.6599,8,52203,9470304222
6612,5.6249,2.4220,36,683248,4070757797
6613,3.4330,3.2132,9,584925,5726611486
6614,4.5922,1.9479,65,694846,5282096579
6615,9.3075,6.5684,513,778578,8566992219
6616,8.4898,1.1415,181,210737,1549090242
6617,9.1171,4.8095,38,336683,3863552420
6618,9.2627,6.2261,71,458107,6676343732
6619,1.8803,1.3928,24,644707,9277558153
6620,1.6767,9.8269,68,765035,1342067030
6621,0.2829,5.9728,74,203365,6745326087
6622,9.2048,0.2117,65,70473,9717818392
6623,6.4162,9.0037,70,331092,8943887791
6624,8.2454,2.5863,11,716529,4151075851
6625,7.3632,8.9935,48,321623,6588651211
6626,1.3443,2.8816,71,657438,4753628602
6627,2.2558,7.3322,67,394936,9265351420
6628,4.3260,2.5138,170,330836,4778047266
6629,5.4238,1.3252,65,245096,9141079213
6630,3.8609,6.3505,158,604085,1816397809
6631,2.4092,1.3542,69,221968,1536494374
6632,5.9936,6.2430,60,513203,7028081880
6633,0.7483,4.5330,18,459116,7522270886
6634,8.8094,9.3615,20,412053,5475770916
6635,6.2455,2.1737,19,586758,9708599728
6636,5.9343,8.5885,170,283996,6744711911
6637,0.2937,6.0961,77,575958,8076980851
6638,9.5909,3.4336,104,653280,5935866903
6639,3.9150,6.0151,64,365793,1310596754
6640,4.9886,4.5453,6,23315,6625369844
6641,7.7217,9.6883,66,277065,8494780483
6642,8.7806,9.7764,64,573599,1669901698
6643,0.9845,2.4168,21,617445,7068235838
6644,6.2860,1.4771,61,61669,2143269132
6645,2.3162,8.7314,216,518675,6169744400
6646,5.1620,9.6841,7,168761,7396606135
6647,0.1963,8.6249,24,621191,8138324018
6648,4.3526,4.4176,321,194447,4765476707
6649,6.5628,1.0759,58,89365,5412638187
6650,1.1638,5.0499,16,415195,5401752241
6651,8.0962,8.7658,68,551058,9472058515
6652,4.0152,6.4294,16,696250,4332165010
6653,8.0955,8.9993,224,73777,4657526226
6654,2.8050,6.3864,66,680959,7746808138
6655,1.8072,3.0710,60,727567,6177826020
6656,7.9659,3.9899,68,642801,5823791686
6657,5.7569,8.7689,37,587650,5300151934
6658,7.8922,0.3272,160,340453,5803426401
6659,7.0053,7.1355,83,723161,6460369955
6660,2.9874,7.8752,163,402559,5685041337
6661,7.8237,9.7854,63,260165,6122837692
6662,2.4027,7.3587,73,126968,8130971632
6663,2.9946,0.7725,12,172153,6364692379
6664,0.3159,6.3532,403,478852,5199591276
6665,6.1272,3.3124,53,249614,3256942403
6666,6.3365,1.3298,163,295836,2903755318
6667,3.8068,5.0217,45,444007,5860914284
6668,8.3992,9.7651,81,755611,3206515328
6669,6.3667,1.8048,67,769842,1031032929
6670,3.1851,1.0518,9,352435,8098311768
6671,5.1577,6.7262,63,551185,9888325267
6672,6.0714,2.8142,60,298149,7015614324
6673,1.6108,9.8488,7,768281,6821085539
6674,7.1242,4.7177,68,110660,5584918707
6675,1.4147,8.0481,38,475213,7054162524
